text;label
"""Saya merasa nyaman saat berbagi pengalaman dengan teman-teman.""";0
"""Ada rasa bangga saat melihat teman-teman juga berusaha dengan baik.""";0
"""Saya merasa termotivasi ketika bisa membantu orang lain mengatasi kesulitan.""";0
"""Saya merasa optimis saat mengikuti kelas yang saya cintai.""";0
"""Saya merasa puas ketika bisa mencapai tujuan belajar yang saya tetapkan.""";0
"""Saya merasa tenang saat menjalani rutinitas belajar yang baik.""";0
"""Ada rasa bahagia ketika bisa merayakan pencapaian kecil dengan teman-teman.""";0
"""Saya merasa bersemangat saat mendengar kabar baik tentang hasil ujian.""";0
"""Saya merasa nyaman saat mengikuti kegiatan yang saya sukai.""";0
"""Saya merasa berdaya saat bisa mengatasi tantangan dengan positif.""";0
"""Saya merasa senang saat bisa mengatur waktu dengan baik antara belajar dan bersosialisasi.""";0
"""Saya merasa puas ketika mendapatkan dukungan dari teman dan keluarga.""";0
"""Saya merasa optimis saat menghadapi tantangan dengan pikiran positif.""";0
"""Saya merasa berdaya saat bisa mengatasi masalah dengan mudah.""";0
"""Saya merasa frustrasi ketika gagal mendapatkan nilai yang diinginkan di ujian.""";1
"""Ada rasa kecewa saat semua usaha saya tampak sia-sia.""";1
"""Saya merasa tertekan ketika tidak bisa memenuhi ekspektasi orang tua.""";1
"""Saya merasa kesal saat tugas yang saya kerjakan tidak dihargai.""";1
"""Saya merasa tidak puas ketika teman saya mendapatkan kesempatan yang lebih baik.""";1
"""Ada rasa putus asa saat berusaha keras tetapi hasilnya tetap mengecewakan.""";1
"""Saya merasa bingung ketika tidak ada yang bisa menjelaskan materi yang sulit.""";1
"""Saya merasa terjebak ketika semua rencana saya gagal.""";1
"""Ada rasa cemas saat deadline tugas semakin mendekat dan saya belum memulai.""";1
"""Saya merasa tidak berdaya ketika semua usaha saya tidak membuahkan hasil.""";1
"""Saya merasa frustrasi saat teman sekelas tidak bekerja sama dalam proyek kelompok.""";1
"""Ada rasa kesal ketika gagal mencapai tujuan yang telah saya tetapkan.""";1
"""Saya merasa tidak puas ketika mendapatkan hasil ujian yang tidak mencerminkan usaha saya.""";1
"""Saya merasa bingung saat menghadapi soal ujian yang tidak saya pahami.""";1
"""Ada rasa putus asa ketika saya tidak dapat menemukan solusi untuk masalah yang ada.""";1
"""Saya merasa kesal saat rencana belajar saya terganggu oleh hal-hal yang tidak terduga.""";1
"""Saya merasa frustrasi saat berusaha menjelaskan konsep yang sulit kepada teman.""";1
"""Ada rasa tidak puas ketika tidak mendapatkan dukungan dari teman-teman.""";1
"""Saya merasa tertekan saat menghadapi banyak tugas yang deadline-nya bersamaan.""";1
"""Saya merasa kecewa ketika tidak bisa memenuhi harapan diri sendiri.""";1
"""Saya merasa kehilangan motivasi ketika melihat teman-teman lebih sukses.""";1
"""Ada rasa frustrasi saat harus mengulang materi yang sudah saya pelajari.""";1
"""Saya merasa tertekan ketika tidak bisa mengikuti pelajaran dengan baik.""";1
"""Saya merasa kesal saat semua hal yang saya rencanakan tidak berjalan lancar.""";1
"""Ada rasa putus asa ketika merasa tidak mampu menyelesaikan tugas tepat waktu.""";1
"""Saya merasa bingung saat tidak bisa memahami petunjuk dari guru.""";1
"""Saya merasa frustrasi ketika semua usaha saya tidak mendapatkan pengakuan.""";1
"""Ada rasa tidak puas ketika melihat teman-teman mendapatkan nilai lebih baik dari saya.""";1
"""Saya merasa tertekan saat tidak bisa mendapatkan bantuan dari orang lain.""";1
"""Saya merasa kesal ketika situasi di kelas menjadi tidak kondusif untuk belajar.""";1
"""Ada rasa putus asa ketika harus menghadapi ujian yang sulit.""";1
"""Saya merasa frustrasi saat tidak bisa menemukan cara belajar yang efektif.""";1
"""Saya merasa tidak berdaya ketika rencana belajar saya tidak terwujud.""";1
"""Ada rasa kecewa ketika saya tidak bisa mencapai tujuan yang telah saya tetapkan.""";1
"""Saya merasa tertekan ketika semua tugas menumpuk dan tidak ada waktu untuk istirahat.""";1
"""Saya merasa kesal saat gagal berkomunikasi dengan teman saat mengerjakan proyek.""";1
"""Ada rasa putus asa saat merasa tidak ada yang mendukung perjuangan saya.""";1
"""Saya merasa bingung ketika semua hal tampak saling bertabrakan.""";1
"""Saya merasa frustrasi ketika menghadapi situasi yang tidak bisa saya kontrol.""";1
"""Ada rasa cemas ketika tidak bisa memenuhi harapan guru.""";1
"""Saya merasa kesal saat mendapatkan kritik yang tidak membangun.""";1
"""Saya merasa tertekan ketika harus berjuang sendirian menghadapi tantangan.""";1
"""Ada rasa putus asa ketika tidak bisa menyelesaikan tugas yang diberikan.""";1
"""Saya merasa tidak puas ketika menghadapi kegagalan berulang kali.""";1
"""Saya merasa bingung saat tidak tahu cara mengatasi tekanan akademik.""";1
"""Saya merasa bangga ketika berhasil mencapai tujuan yang saya tetapkan.""";0
"""Ada rasa puas saat mendapatkan nilai baik setelah belajar keras.""";0
"""Saya merasa senang ketika bisa berbagi ide dengan teman-teman dalam proyek.""";0
"""Saya merasa optimis saat mendapatkan kesempatan untuk belajar lebih banyak.""";0
"""Saya merasa bersemangat ketika bisa berkontribusi dalam kegiatan kelas.""";0
"""Saya merasa bahagia saat semua rencana belajar berjalan lancar.""";0
"""Ada rasa percaya diri saat menghadapi ujian setelah belajar dengan baik.""";0
"""Saya merasa nyaman ketika bisa berkolaborasi dengan teman dalam proyek.""";0
"""Saya merasa termotivasi saat mendapati kemajuan dalam belajar.""";0
"""Saya merasa tenang saat mendapatkan dukungan dari teman-teman.""";0
"""Ada rasa puas ketika semua usaha saya terbayar dengan hasil yang baik.""";0
"""Saya merasa berdaya saat bisa mengatasi tantangan dengan baik.""";0
"""Saya merasa senang saat mendengar pujian dari guru tentang kerja keras saya.""";0
"""Saya merasa optimis saat bisa mendapatkan bantuan dari teman saat belajar.""";0
"""Ada rasa bahagia ketika bisa merayakan pencapaian bersama teman-teman.""";0
"""Saya merasa nyaman saat berinteraksi dengan teman di kelas.""";0
"""Saya merasa bersemangat ketika mengikuti kegiatan ekstrakurikuler yang saya sukai.""";0
"""Saya merasa puas saat berhasil menyelesaikan tugas tepat waktu.""";0
"""Ada rasa bangga ketika bisa membantu teman dalam belajar.""";0
"""Saya merasa termotivasi untuk belajar lebih baik setelah mendapatkan hasil baik.""";0
"""Saya merasa tenang saat bisa merencanakan waktu belajar dengan baik.""";0
"""Ada rasa syukur ketika bisa belajar dari kesalahan yang telah saya buat.""";0
"""Saya merasa berdaya saat bisa mencapai target yang saya tetapkan.""";0
"""Saya merasa bahagia saat bisa menemukan cara belajar yang efektif.""";0
"""Saya merasa senang ketika semua rencana saya berjalan sesuai harapan.""";0
"""Saya merasa puas saat bisa berkontribusi dalam kelompok dengan baik.""";0
"""Ada rasa percaya diri saat bisa menjelaskan konsep yang sulit kepada teman.""";0
"""Saya merasa bersemangat ketika melihat teman-teman juga berusaha dengan baik.""";0
"""Saya merasa optimis saat mendapati umpan balik positif dari guru.""";0
"""Ada rasa tenang ketika bisa menjalani rutinitas belajar yang baik.""";0
"""Saya merasa bangga saat bisa mengikuti kompetisi di sekolah.""";0
"""Saya merasa senang ketika bisa membantu teman mengatasi kesulitan belajar.""";0
"""Ada rasa puas saat bisa menyelesaikan tugas kelompok dengan baik.""";0
"""Saya merasa termotivasi untuk terus belajar setelah mendapatkan hasil yang memuaskan.""";0
"""Saya merasa nyaman saat bisa berdiskusi tentang pelajaran dengan teman-teman.""";0
"""Ada rasa damai saat saya bisa menjalani waktu belajar yang teratur.""";0
"""Saya merasa senang ketika mendapatkan nilai yang memuaskan dari ujian.""";0
"""Saya merasa bersemangat saat bisa belajar dalam suasana yang positif.""";0
"""Ada rasa percaya diri ketika saya bisa berpartisipasi aktif dalam kelas.""";0
"""Saya merasa sangat lelah setelah berjam-jam belajar tanpa istirahat.""";1
"""Ada rasa letih ketika harus menghadapi banyak tugas sekaligus.""";1
"""Saya merasa kehabisan energi setelah menjalani hari yang sangat padat.""";1
"""Saya merasa kelelahan setelah menghadiri berbagai kegiatan ekstrakurikuler.""";1
"""Rasa lelah muncul ketika saya tidak mendapatkan cukup tidur semalaman.""";1
"""Saya merasa berat saat harus belajar di malam hari setelah seharian beraktivitas.""";1
"""Ada rasa capek ketika semua jadwal saya bertumpuk dalam satu minggu.""";1
"""Saya merasa lelah ketika menghadapi ujian yang berkepanjangan.""";1
"""Saya merasa tidak bertenaga ketika tidak sempat makan siang.""";1
"""Ada rasa kehabisan tenaga setelah berusaha keras menyelesaikan tugas.""";1
"""Saya merasa kelelahan mental ketika semua tugas terasa sangat membebani.""";1
"""Saya merasa berat saat harus belajar di waktu yang tidak nyaman.""";1
"""Rasa lelah muncul ketika aktivitas sekolah berlangsung hingga larut malam.""";1
"""Saya merasa tidak berdaya ketika tidak bisa fokus belajar karena kelelahan.""";1
"""Saya merasa letih setelah berhari-hari tidak ada waktu untuk bersantai.""";1
"""Ada rasa capek ketika harus beradaptasi dengan perubahan jadwal yang mendadak.""";1
"""Saya merasa stres ketika semua kegiatan membuat saya tidak memiliki waktu pribadi.""";1
"""Saya merasa sangat lelah ketika tidak ada dukungan dari teman.""";1
"""Ada rasa kehabisan energi saat menghadapi tugas yang sangat sulit.""";1
"""Saya merasa lelah ketika tidak dapat menemukan cara untuk mengatur waktu dengan baik.""";1
"""Saya merasa putus asa ketika kelelahan mengganggu proses belajar saya.""";1
"""Ada rasa cemas ketika tidak bisa beristirahat setelah belajar berjam-jam.""";1
"""Saya merasa kelelahan saat harus menjalani rutinitas yang padat setiap hari.""";1
"""Saya merasa tidak bertenaga saat berusaha untuk tetap fokus di kelas.""";1
"""Ada rasa capek ketika harus mengerjakan tugas di luar jam sekolah.""";1
"""Saya merasa lelah saat harus berhadapan dengan banyak orang sekaligus.""";1
"""Saya merasa sangat lelah ketika tidak ada waktu untuk beristirahat.""";1
"""Ada rasa tidak berdaya ketika semua tugas datang sekaligus.""";1
"""Saya merasa kelelahan mental saat menghadapi banyak tuntutan dari sekolah.""";1
"""Saya merasa capek ketika semua harapan terasa berat untuk dicapai.""";1
"""Ada rasa lelah ketika saya tidak bisa menemukan motivasi untuk belajar.""";1
"""Saya merasa sangat letih setelah berusaha keras menyelesaikan proyek kelompok.""";1
"""Saya merasa tidak berdaya ketika tekanan dari lingkungan sangat besar.""";1
"""Ada rasa kelelahan saat semua hal tampak sangat melelahkan.""";1
"""Saya merasa letih ketika saya tidak bisa menjaga keseimbangan antara belajar dan bersosialisasi.""";1
"""Saya merasa lelah ketika saya tidak bisa menyelesaikan tugas tepat waktu.""";1
"""Ada rasa capek ketika harus berjuang sendiri menghadapi semua tantangan.""";1
"""Saya merasa kehabisan energi saat harus menghadapi situasi yang tidak pasti.""";1
"""Saya merasa lelah saat jadwal saya sangat padat dan tidak teratur.""";1
"""Ada rasa putus asa ketika kelelahan membuat saya tidak bisa belajar dengan baik.""";1
"""Saya merasa sangat lelah ketika tidak bisa menikmati waktu luang.""";1
"""Saya merasa tidak berdaya ketika aktivitas sekolah tidak pernah berakhir.""";1
"""Saya merasa segar dan bertenaga setelah tidur cukup.""";0
"""Ada rasa bahagia saat bisa menyelesaikan tugas dengan baik.""";0
"""Saya merasa bersemangat ketika mendapatkan waktu untuk beristirahat.""";0
"""Saya merasa nyaman saat bisa belajar dalam suasana yang santai.""";0
"""Ada rasa puas ketika bisa menyelesaikan semua tugas tepat waktu.""";0
"""Saya merasa optimis saat bisa menjalani hari-hari dengan baik.""";0
"""Saya merasa bertenaga setelah berolahraga di pagi hari.""";0
"""Ada rasa senang ketika bisa merencanakan waktu belajar dengan efisien.""";0
"""Saya merasa nyaman ketika bisa mengatur waktu antara belajar dan bersosialisasi.""";0
"""Saya merasa tenang saat bisa menikmati waktu luang dengan baik.""";0
"""Ada rasa percaya diri ketika mendapatkan hasil yang memuaskan dari usaha belajar.""";0
"""Saya merasa bersemangat saat dapat berpartisipasi dalam kegiatan yang saya sukai.""";0
"""Saya merasa bahagia ketika mendapatkan dukungan dari teman-teman.""";0
"""Ada rasa puas saat bisa menghadiri acara tanpa merasa terbebani.""";0
"""Saya merasa optimis saat bisa mencapai target belajar yang saya tetapkan.""";0
"""Saya merasa nyaman ketika bisa berkumpul dengan teman-teman setelah belajar.""";0
"""Ada rasa senang ketika bisa menikmati waktu bersama keluarga setelah belajar.""";0
"""Saya merasa termotivasi untuk terus belajar setelah melihat kemajuan yang saya buat.""";0
"""Saya merasa berdaya saat bisa mengatur waktu dengan baik antara tugas dan istirahat.""";0
"""Ada rasa damai ketika saya bisa belajar dengan cara yang menyenangkan.""";0
"""Saya merasa segar setelah menghabiskan waktu di luar ruangan.""";0
"""Saya merasa bahagia ketika mendapatkan umpan balik positif dari guru.""";0
"""Ada rasa percaya diri saat bisa menghadapi ujian dengan persiapan yang matang.""";0
"""Saya merasa bersemangat ketika bisa belajar dalam kelompok yang suportif.""";0
"""Saya merasa tenang saat bisa mengatur waktu dengan baik.""";0
"""Ada rasa puas ketika bisa menjalani rutinitas harian yang baik.""";0
"""Saya merasa nyaman saat belajar di tempat yang menyenangkan.""";0
"""Saya merasa bertenaga saat bisa berkontribusi dalam proyek yang saya sukai.""";0
"""Saya merasa optimis ketika bisa menjalani aktivitas sehari-hari dengan baik.""";0
"""Saya merasa segar setelah menikmati waktu tidur yang cukup.""";0
"""Ada rasa tenang ketika bisa menyusun rencana belajar yang efektif.""";0
"""Saya merasa puas saat bisa mengerjakan tugas tanpa merasa terbebani.""";0
"""Saya merasa bersemangat saat menghadiri kelas yang saya cintai.""";0
"""Ada rasa syukur ketika bisa belajar dari pengalaman baik yang saya dapatkan.""";0
"""Saya merasa nyaman ketika bisa berbagi pengetahuan dengan teman-teman.""";0
"""Saya merasa optimis saat bisa menjalani rutinitas yang sehat.""";0
"""Ada rasa bahagia ketika bisa melihat kemajuan dalam belajar.""";0
"""Saya merasa tenang saat bisa menghadiri kegiatan yang menyenangkan.""";0
"""Saya merasa bersemangat ketika bisa mengikuti seminar yang inspiratif.""";0
"""Saya merasa tegang menjelang ujian penting yang akan datang.""";1
"""Ada rasa cemas saat melihat tumpukan tugas yang harus diselesaikan.""";1
"""Saya merasa stres ketika semua teman saya tampak lebih siap daripada saya.""";1
"""Saya merasa tegang saat harus presentasi di depan kelas.""";1
"""Ada rasa tidak nyaman ketika deadline tugas semakin dekat.""";1
"""Saya merasa terbebani dengan ekspektasi dari orang tua dan guru.""";1
"""Saya merasa tegang saat mendengar kabar ujian mendadak.""";1
"""Ada rasa cemas ketika tidak bisa menemukan cara belajar yang tepat.""";1
"""Saya merasa tertekan saat teman sekelas mendapatkan nilai yang lebih tinggi.""";1
"""Saya merasa tegang ketika mendengar kritik dari guru tentang hasil kerja saya.""";1
"""Ada rasa gelisah ketika tidak bisa fokus belajar karena banyak pikiran.""";1
"""Saya merasa tertekan saat harus memilih jurusan yang tepat untuk masa depan.""";1
"""Saya merasa tegang saat menghadapi situasi sosial yang tidak familiar.""";1
"""Ada rasa cemas ketika saya tidak dapat mengatur waktu belajar dengan baik.""";1
"""Saya merasa terbebani ketika harus memenuhi harapan dari banyak orang.""";1
"""Saya merasa tegang saat melihat banyaknya materi yang harus dipelajari.""";1
"""Ada rasa tidak nyaman ketika semua rencana tampak berantakan.""";1
"""Saya merasa stres saat tidak bisa mendapatkan bantuan saat dibutuhkan.""";1
"""Saya merasa tegang saat harus berkompetisi dengan teman-teman dalam lomba.""";1
"""Ada rasa cemas ketika berusaha menjelaskan materi kepada teman yang tidak paham.""";1
"""Saya merasa tertekan saat menghadapi banyak tuntutan dari sekolah.""";1
"""Saya merasa tegang ketika ada banyak tanggung jawab yang harus diemban.""";1
"""Ada rasa gelisah saat saya tidak bisa menemukan cara untuk mengatasi tekanan.""";1
"""Saya merasa tegang saat harus berinteraksi dengan orang yang baru dikenali.""";1
"""Ada rasa cemas ketika saya tidak dapat memenuhi semua janji yang telah dibuat.""";1
"""Saya merasa tertekan saat banyak hal yang harus dikerjakan dalam waktu bersamaan.""";1
"""Saya merasa tegang ketika melihat jadwal pelajaran yang sangat padat.""";1
"""Ada rasa tidak nyaman ketika tugas kelompok tidak berjalan dengan baik.""";1
"""Saya merasa cemas ketika tidak mendapatkan waktu cukup untuk beristirahat.""";1
"""Saya merasa tegang saat harus menjelaskan hasil proyek di depan kelas.""";1
"""Ada rasa gelisah ketika merasa tidak mampu memenuhi harapan diri sendiri.""";1
"""Saya merasa tertekan ketika semua rencana tampak tidak realistis.""";1
"""Saya merasa tegang saat tidak bisa menemukan bahan yang dibutuhkan untuk tugas.""";1
"""Ada rasa cemas ketika saya tidak mendapatkan umpan balik yang jelas dari guru.""";1
"""Saya merasa terbebani saat harus menghadapi banyak perubahan dalam waktu singkat.""";1
"""Saya merasa tegang ketika teman-teman tampak sangat percaya diri di kelas.""";1
"""Ada rasa stres ketika semua kegiatan sekolah berlangsung dalam waktu yang sama.""";1
"""Saya merasa tidak nyaman saat harus berbicara di depan umum.""";1
"""Saya merasa tertekan ketika tidak ada waktu untuk bersosialisasi.""";1
"""Ada rasa cemas saat harus menghadapi ujian dengan tekanan tinggi.""";1
"""Saya merasa tegang saat mempersiapkan diri untuk wawancara di sekolah.""";1
"""Ada rasa gelisah ketika saya merasa tidak cukup baik dibanding teman-teman.""";1
"""Saya merasa tertekan ketika banyaknya pekerjaan rumah yang harus diselesaikan.""";1
"""Saya merasa tegang saat semua hal terasa sangat mendesak.""";1
"""Ada rasa tidak nyaman ketika saya harus bertindak di luar zona nyaman.""";1
"""Saya merasa stres ketika harus mengatasi banyak hal sekaligus.""";1
"""Saya merasa tegang saat harus berpartisipasi dalam debat di kelas.""";1
"""Saya merasa tenang ketika belajar dengan cara yang saya nikmati.""";0
"""Ada rasa puas saat berhasil mengatur waktu dengan baik.""";0
"""Ada rasa bahagia ketika semua rencana berjalan sesuai harapan.""";0
"""Saya merasa optimis saat mendapatkan umpan balik positif dari guru.""";0
"""Saya merasa bertenaga setelah menjalani rutinitas yang teratur.""";0
"""Ada rasa senang saat bisa berbagi pengetahuan dengan teman-teman.""";0
"""Saya merasa percaya diri saat berkomunikasi dengan teman-teman di kelas.""";0
"""Saya merasa nyaman saat bisa menjalani aktivitas dengan santai.""";0
"""Ada rasa bahagia ketika bisa merayakan pencapaian kecil dengan teman.""";0
"""Saya merasa tenang ketika bisa merencanakan waktu belajar dengan baik.""";0
"""Saya merasa optimis ketika melihat kemajuan yang saya buat.""";0
"""Ada rasa puas ketika semua tugas selesai tepat waktu.""";0
"""Saya merasa senang ketika mendapatkan dukungan dari orang-orang terdekat.""";0
"""Saya merasa bertenaga saat bisa berpartisipasi dalam kegiatan yang saya sukai.""";0
"""Ada rasa nyaman saat bisa berdiskusi dengan teman tentang pelajaran.""";0
"""Saya merasa tenang ketika bisa menikmati waktu luang dengan baik.""";0
"""Saya merasa bersemangat saat menjalani rutinitas harian yang positif.""";0
"""Ada rasa puas ketika bisa membantu teman dalam belajar.""";0
"""Saya merasa nyaman saat bisa berinteraksi dengan guru secara terbuka.""";0
"""Saya merasa optimis ketika menghadapi tantangan baru dengan pikiran positif.""";0
"""Ada rasa senang ketika melihat teman-teman juga berusaha keras.""";0
"""Saya merasa tenang saat bisa beristirahat di tengah rutinitas yang padat.""";0
"""Saya merasa bersemangat ketika mengikuti seminar yang bermanfaat.""";0
"""Ada rasa percaya diri ketika bisa menjelaskan materi kepada teman dengan baik.""";0
"""Saya merasa nyaman ketika bisa menjalani aktivitas sosial tanpa tekanan.""";0
"""Saya merasa puas ketika bisa menyelesaikan proyek dengan baik.""";0
"""Ada rasa bahagia saat bisa membantu orang lain dalam belajar.""";0
"""Saya merasa optimis saat bisa belajar dengan cara yang menyenangkan.""";0
"""Saya merasa tenang ketika bisa menjaga keseimbangan antara belajar dan bersosialisasi.""";0
"""Ada rasa senang ketika bisa berkontribusi dalam kelompok dengan baik.""";0
"""Saya merasa puas saat mendapatkan hasil ujian yang memuaskan.""";0
"""Saya merasa bersemangat saat bisa melakukan hal-hal baru.""";0
"""Ada rasa nyaman ketika bisa menjalani kegiatan ekstrakurikuler yang saya sukai.""";0
"""Saya merasa optimis saat bisa belajar dari pengalaman yang telah saya dapatkan.""";0
"""Saya merasa tenang ketika bisa menjalani rutinitas harian dengan baik.""";0
"""Saya merasa cemas saat ujian akhir semakin dekat.""";1
"""Ada rasa khawatir ketika harus berbicara di depan kelas.""";1
"""Saya merasa gelisah setiap kali melihat daftar nilai.""";1
"""Saya merasa tidak nyaman saat harus menghadapi presentasi.""";1
"""Ada rasa cemas ketika tidak tahu cara menyelesaikan tugas yang sulit.""";1
"""Saya merasa tegang ketika harus menghadapi teman-teman di kompetisi.""";1
"""Saya merasa cemas saat mendengar berita tentang ujian mendadak.""";1
"""Ada rasa khawatir ketika harus memilih jurusan untuk masa depan.""";1
"""Saya merasa gelisah saat semua tugas terasa menumpuk.""";1
"""Saya merasa cemas ketika tidak mendapatkan bantuan saat belajar.""";1
"""Ada rasa tidak pasti ketika harus menghadapi situasi sosial yang baru.""";1
"""Saya merasa tertekan saat tidak bisa memenuhi harapan orang tua.""";1
"""Saya merasa cemas ketika tidak tahu cara mengatur waktu belajar.""";1
"""Ada rasa gelisah saat harus mengerjakan tugas di luar jam sekolah.""";1
"""Saya merasa tidak nyaman saat semua teman sekelas tampak lebih siap.""";1
"""Saya merasa cemas saat harus mengambil keputusan penting.""";1
"""Ada rasa khawatir ketika teman tidak memahami materi yang diajarkan.""";1
"""Saya merasa cemas saat mendengar kabar buruk tentang teman.""";1
"""Ada rasa gelisah ketika merasa tidak dapat mengikuti pelajaran.""";1
"""Saya merasa tertekan saat semua rencana tampak tidak realistis.""";1
"""Saya merasa cemas ketika tidak bisa menemukan cara belajar yang efektif.""";1
"""Ada rasa tidak nyaman saat harus berkompetisi dengan teman-teman.""";1
"""Saya merasa khawatir ketika tidak dapat menyelesaikan proyek tepat waktu.""";1
"""Saya merasa cemas saat harus berhadapan dengan orang yang baru dikenali.""";1
"""Ada rasa tegang ketika mendengar berita tentang ujian mendadak.""";1
"""Saya merasa gelisah ketika banyak tugas yang belum dikerjakan.""";1
"""Saya merasa cemas saat harus menghadapi situasi yang tidak saya kuasai.""";1
"""Ada rasa khawatir ketika tidak bisa beradaptasi dengan lingkungan baru.""";1
"""Saya merasa tertekan saat semua hal tampak mendesak.""";1
"""Saya merasa cemas ketika tidak mendapatkan dukungan dari teman.""";1
"""Ada rasa gelisah saat tidak bisa menemukan bahan untuk tugas.""";1
"""Saya merasa tidak nyaman saat harus menjelaskan materi di depan teman.""";1
"""Saya merasa cemas saat harus menghadapi ujian tanpa persiapan yang cukup.""";1
"""Ada rasa khawatir ketika semua kegiatan berlangsung bersamaan.""";1
"""Saya merasa tertekan saat harus menjelaskan tugas kepada kelompok.""";1
"""Saya merasa cemas ketika tidak dapat menemukan cara untuk mengatasi tekanan.""";1
"""Ada rasa gelisah saat harus memberikan presentasi di hadapan orang banyak.""";1
"""Saya merasa tidak nyaman ketika harus berinteraksi dalam situasi yang formal.""";1
"""Saya merasa cemas saat tidak mendapatkan nilai yang diharapkan.""";1
"""Ada rasa khawatir ketika merasa tidak mampu memenuhi harapan diri sendiri.""";1
"""Saya merasa tertekan saat harus mengikuti banyak ekstrakurikuler.""";1
"""Saya merasa tenang saat bisa belajar dengan baik.""";0
"""Ada rasa percaya diri saat saya menghadapi ujian.""";0
"""Saya merasa nyaman ketika berbicara di depan kelas.""";0
"""Saya merasa optimis saat semua persiapan sudah dilakukan.""";0
"""Ada rasa bahagia ketika berhasil menyelesaikan tugas tepat waktu.""";0
"""Saya merasa percaya diri saat mendapatkan nilai baik.""";0
"""Saya merasa bertenaga setelah tidur cukup sebelum ujian.""";0
"""Ada rasa nyaman saat belajar di lingkungan yang mendukung.""";0
"""Saya merasa senang ketika bisa berdiskusi tentang pelajaran dengan teman.""";0
"""Saya merasa optimis saat semua rencana berjalan sesuai harapan.""";0
"""Ada rasa puas ketika bisa membantu teman yang kesulitan.""";0
"""Saya merasa tenang ketika bisa mengatur waktu belajar dengan baik.""";0
"""Saya merasa percaya diri saat berbagi pengetahuan dengan orang lain.""";0
"""Saya merasa nyaman saat bisa menikmati waktu luang tanpa tekanan.""";0
"""Saya merasa bersemangat ketika mengikuti seminar yang menarik.""";0
"""Ada rasa tenang saat bisa mengerjakan tugas dengan baik.""";0
"""Saya merasa optimis saat bisa belajar dari pengalaman sebelumnya.""";0
"""Saya merasa puas ketika semua rencana berjalan lancar.""";0
"""Ada rasa bahagia ketika bisa berkontribusi dalam proyek kelompok.""";0
"""Saya merasa nyaman saat bisa bersosialisasi dengan teman-teman.""";0
"""Saya merasa percaya diri ketika menghadapi tantangan baru.""";0
"""Ada rasa tenang saat bisa menikmati waktu sendiri di akhir pekan.""";0
"""Saya merasa bertenaga saat mendapatkan dukungan dari orang-orang terdekat.""";0
"""Saya merasa optimis ketika bisa menyelesaikan semua tugas dengan baik.""";0
"""Ada rasa senang ketika melihat kemajuan dalam belajar.""";0
"""Saya merasa nyaman saat bisa berinteraksi dengan teman-teman.""";0
"""Saya merasa tenang saat menjalani rutinitas harian dengan baik.""";0
"""Ada rasa bahagia ketika bisa menjalani aktivitas yang saya cintai.""";0
"""Saya merasa percaya diri saat menjelaskan materi kepada teman-teman.""";0
"""Saya merasa optimis saat bisa mengikuti kelas yang saya minati.""";0
"""Ada rasa nyaman ketika semua kegiatan berjalan lancar.""";0
"""Saya merasa puas saat mendapatkan hasil yang memuaskan dari usaha saya.""";0
"""Saya merasa bersemangat saat bisa berbagi pengalaman dengan orang lain.""";0
"""Ada rasa tenang saat bisa menjalani kegiatan sehari-hari dengan percaya diri.""";0
